"id","starting_block","ending_block","line_style","creator","num","arrow_type","timestamp","CAM"
23794,24659,24662,"Solid-Weak",818,0,"none","11:41:02",1585
23793,24660,24659,"Dashed",818,0,"none","11:40:19",1585
23792,24659,24658,"Solid-Strong",818,0,"none","11:25:53",1585
23791,24659,24657,"Solid-Strong",818,0,"none","11:25:45",1585
23790,24659,24655,"Dashed-Weak",818,0,"none","11:29:12",1585
23789,24659,24653,"Solid-Weak",818,0,"none","11:27:07",1585
23788,24659,24656,"Solid-Weak",818,0,"none","11:27:09",1585
23787,24659,24654,"Solid-Weak",818,0,"none","11:27:11",1585
23786,24660,24647,"Solid-Weak",818,0,"none","11:28:23",1585
23785,24660,24651,"Dashed-Weak",818,0,"none","11:28:58",1585
23784,24660,24649,"Solid-Weak",818,0,"none","11:28:32",1585
23783,24660,24648,"Solid-Weak",818,0,"none","11:28:33",1585
23782,24660,24652,"Dashed-Weak",818,0,"none","11:29:08",1585
23781,24660,24650,"Dashed-Weak",818,0,"none","11:29:06",1585
23780,24660,24647,"Dashed-Weak",818,0,"none","11:29:19",1585
