id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
27212,Sozialleben,407.0,126.0,156.65625,117.0,neutral,926,15.0,,,1,1749
27208,Gute Anbindung,473.0,459.0,160.0,120.0,positive weak,926,14.0,,,1,1749
27207,mehr Bewegung,446.0,244.0,160.0,120.0,positive weak,926,13.0,,10:33:16,1,1749
27206,Jahreskarte,648.0,247.0,160.0,120.0,neutral,926,12.0,,,1,1749
27205,Versicherung,118.0,488.0,160.0,120.0,negative weak,926,11.0,,,1,1749
27203,auf Zeitplan angewiessen,602.0,143.0,160.0,120.0,neutral,926,10.0,,10:32:04,1,1749
27190,Unabhängig,20.0,145.0,160.0,120.0,positive strong,926,3.0,,,1,1749
27201,sehr voll,648.0,20.0,160.0,120.0,negative weak,926,9.0,,,1,1749
27199,Billiger,212.0,138.0,160.0,120.0,positive weak,926,8.0,,,1,1749
27198,Umweltfreundlich,481.0,20.0,160.0,120.0,positive weak,926,7.0,,10:30:51,1,1749
27196,Umweltschädlich,240.0,20.0,160.0,120.0,negative weak,926,6.0,,10:30:29,1,1749
27194,Sprit verbrauch,25.0,270.0,158.0,118.0,negative strong,926,5.0,,10:30:06,1,1749
27191,Zeit sparrend,74.0,41.0,147.0,109.75,positive,926,4.0,,10:29:33,1,1749
27187,Eigener Pkw,273.0,344.0,160.0,120.0,neutral,926,1.0, ,,1,1749
27186,Öffentliche Verkehrsmittel,574.0,346.0,160.0,120.0,neutral,926,2.0, ,,1,1749
