id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
27544,Laut,529.0,192.0,160.0,120.0,negative strong,939,19.0,,,1,1770
27543,Sicher,925.0,458.0,160.0,120.0,positive strong,939,18.0,,14:06:07,1,1770
27542,Nur in groß stätten gut genug,506.0,544.0,160.0,120.0,ambivalent,939,17.0,,13:59:20,1,1770
27541,Parkplätze,251.0,536.0,160.0,120.0,negative strong,939,15.0,,14:00:29,1,1770
27540,Vorbereitung,688.0,542.0,160.0,120.0,negative weak,939,14.0,,13:59:33,1,1770
27539,Umweltfreundlich,705.0,117.0,160.0,120.0,positive strong,939,13.0,,14:00:19,1,1770
27538,Kontaktlos ,155.0,129.0,160.0,120.0,positive strong,939,11.0,,13:59:41,1,1770
27537,Unabhänig,380.0,83.0,160.0,120.0,positive weak,939,10.0,,13:59:48,1,1770
27536,Teuer,77.0,484.0,160.0,120.0,negative,939,7.0,,14:00:23,1,1770
27535,Stress,57.0,286.0,160.0,120.0,negative strong,939,6.0,,13:59:57,1,1770
27534,Schnell,994.0,187.0,160.0,120.0,positive,939,5.0,,14:00:07,1,1770
27533,Stress frei,860.0,324.0,160.0,120.0,positive strong,939,3.0,,14:00:14,1,1770
27532,Eigener Pkw,269.0,347.0,160.0,120.0,neutral,939,1.0, ,,1,1770
27531,Öffentliche Verkehrsmittel,574.0,345.0,160.0,120.0,neutral,939,2.0, ,,1,1770
