id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
14900,16210,15985,Solid,395,0,uni,15:40:17,588
14898,15984,15981,Solid-Weak,395,0,none,15:40:09,588
14897,15984,15978,Solid-Weak,395,0,none,15:40:07,588
14895,15982,15984,Solid,395,0,uni,15:40:03,588
14893,15980,15984,Solid-Strong,395,0,uni,15:39:49,588
14891,15988,15984,Solid-Weak,395,0,none,15:39:38,588
14890,15986,15984,Solid-Weak,395,0,uni,15:39:35,588
14886,15984,15979,Solid-Weak,395,0,none,15:39:30,588
14884,15984,15983,Solid-Weak,395,0,none,15:39:22,588
14875,16210,15984,Solid-Strong,395,0,uni,15:39:17,588
14869,15985,15984,Solid-Strong,395,0,uni,15:39:07,588
