id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
14032,eingesperrt mit familie,871.0,20.0,160.0,120.0,negative strong,346,13.0,,14:06:35,1,516
14028,arbeitslos,918.0,212.0,160.0,120.0,negative strong,346,12.0,,,1,516
13898,psychische Belastung,224.969,503.0,160.0,120.0,negative strong,346,5.0,,14:10:36,0,516
13897,Stress,255.969,20.0,160.0,120.0,negative,346,6.0,,14:10:08,0,516
13896,Einsamkeit,93.0,72.9688,160.0,120.0,negative strong,346,10.0,,14:10:44,0,516
13895,Angst,654.0,329.0,160.0,120.0,ambivalent,346,7.0,,14:10:25,0,516
13894,Corona-Pandemie,534.984,181.984,160.0,120.0,neutral,346,1.0,,14:09:30,0,516
13893,Zusammenhalt,474.0,20.0,160.0,120.0,negative,346,8.0,,14:10:14,0,516
13892,physische Isolierung,25.0,448.984,160.0,120.0,negative strong,346,2.0,,14:10:52,0,516
13891,soziale Isolierung,20.0,269.984,160.0,120.0,negative strong,346,3.0,,14:10:47,0,516
13890,Depressivität,653.969,544.0,160.0,120.0,negative strong,346,9.0,,14:11:26,0,516
13889,Befinden,701.969,20.0,160.0,120.0,negative strong,346,4.0,,14:09:53,0,516
13888,wirtschaftliche Folgen,936.969,431.0,160.0,120.0,negative strong,346,11.0,,14:08:43,0,516
