id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
17227,psychische Belastung,178.984,271.977,160.0,120.0,neutral,388,5.0, ,,0,630
17226,Stress,177.984,20.0,160.0,120.0,neutral,388,6.0, ,,0,630
17225,Einsamkeit,20.0,397.984,160.0,120.0,neutral,388,10.0, ,,0,630
17224,Angst,20.0,146.0,160.0,120.0,neutral,388,7.0, ,,0,630
17223,Corona-Pandemie,510.99,258.99,160.0,120.0,neutral,388,1.0, ,,0,630
17222,Zusammenhalt,20.0,20.0,160.0,120.0,neutral,388,8.0, ,,0,630
17221,physische Isolierung,20.0,523.99,160.0,120.0,neutral,388,2.0, ,,0,630
17220,soziale Isolierung,20.0,271.99,160.0,120.0,neutral,388,3.0, ,,0,630
17219,Depressivität,176.979,523.969,160.0,120.0,neutral,388,9.0, ,,0,630
17218,Befinden,177.984,144.987,160.0,120.0,neutral,388,4.0, ,,0,630
17217,wirtschaftliche Folgen,177.969,398.974,160.0,120.0,neutral,388,11.0, ,,0,630
