id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
29506,29201,29250,Solid-Weak,1066,0,none,19:43:50,1909
29505,29243,29248,Solid-Weak,1066,0,none,19:43:20,1909
29504,29202,29243,Solid,1066,0,none,19:37:57,1909
29501,29201,29223,Solid-Weak,1066,0,none,19:37:18,1909
29500,29223,29241,Solid-Weak,1066,0,none,19:37:14,1909
29482,29223,29225,Solid,1066,0,none,19:33:53,1909
29478,29221,29218,Solid,1066,0,uni,19:31:10,1909
29474,29201,29218,Solid-Weak,1066,0,none,19:29:24,1909
29471,29215,29217,Solid-Strong,1066,0,none,19:25:53,1909
29468,29201,29209,Solid-Weak,1066,0,none,19:23:13,1909
29466,29201,29215,Solid-Weak,1066,0,none,19:23:11,1909
29465,29201,29205,Solid-Weak,1066,0,none,19:23:10,1909
29463,29201,29213,Solid-Weak,1066,0,none,19:23:08,1909
29461,29201,29202,Solid-Weak,1066,0,none,19:23:06,1909
29456,29205,29208,Solid-Weak,1066,0,none,19:19:21,1909
29455,29202,29205,Solid-Weak,1066,0,none,19:18:30,1909
