id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
29518,29257,29251,Solid-Weak,1068,0,uni,20:03:38,1911
29517,29252,29247,Solid-Strong,1068,0,uni,20:02:30,1911
29516,29227,29252,Solid-Strong,1068,0,uni,20:01:44,1911
29515,29227,29251,Solid,1068,0,uni,20:01:18,1911
29514,29227,29249,Solid,1068,0,uni,19:59:54,1911
29513,29227,29242,Solid-Strong,1068,0,uni,19:59:00,1911
29512,29227,29246,Solid,1068,0,uni,19:58:28,1911
29511,29257,29244,Solid,1068,0,uni,19:57:05,1911
29510,29227,29244,Solid-Weak,1068,0,uni,19:56:14,1911
29509,29227,29258,Solid-Strong,1068,0,none,19:55:40,1911
29508,29227,29257,Solid-Strong,1068,0,uni,19:56:20,1911
