id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
28588,28521,28558,Solid,1028,0,none,16:33:52,1870
28586,28539,28569,Dashed,1028,0,none,16:33:39,1870
28585,28501,28569,Dashed,1028,0,none,16:33:29,1870
28583,28501,28539,Dashed,1028,0,none,16:33:22,1870
28579,28551,28563,Solid-Strong,1028,0,none,16:33:08,1870
28577,28501,28563,Solid,1028,0,none,16:33:00,1870
28574,28501,28530,Dashed-Strong,1028,0,none,16:32:44,1870
28570,28530,28550,Dashed,1028,0,none,16:32:35,1870
28566,28501,28558,Solid-Weak,1028,0,none,16:32:23,1870
28563,28532,28550,Dashed,1028,0,none,16:32:10,1870
28561,28501,28532,Dashed-Strong,1028,0,none,16:31:55,1870
28555,28501,28521,Solid,1028,0,none,16:31:39,1870
28549,28521,28551,Solid-Strong,1028,0,none,16:31:20,1870
