id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
29301,28996,29019,Solid-Weak,1054,0,uni,17:38:13,1897
29251,28973,28948,Solid-Weak,1054,0,uni,17:31:04,1897
29250,28978,28948,Solid-Weak,1054,0,uni,17:30:57,1897
29248,28996,28948,Solid-Weak,1054,0,uni,17:30:49,1897
29246,29001,28948,Solid,1054,0,uni,17:30:40,1897
29244,29024,29019,Solid-Weak,1054,0,uni,17:30:22,1897
29243,29024,28948,Solid-Weak,1054,0,uni,17:29:39,1897
29242,29019,28948,Solid-Weak,1054,0,uni,17:29:28,1897
29240,29021,28948,Solid-Weak,1054,0,uni,17:29:15,1897
29235,28983,28948,Dashed,1054,0,uni,17:28:01,1897
29234,28967,28948,Dashed-Strong,1054,0,uni,17:27:27,1897
29233,29004,28948,Dashed-Strong,1054,0,uni,17:27:09,1897
29227,28963,28948,Dashed-Strong,1054,0,uni,17:27:01,1897
29228,28959,28948,Dashed-Strong,1054,0,uni,17:26:57,1897
29229,29006,28948,Dashed-Strong,1054,0,uni,17:26:51,1897
29222,28963,29035,Solid-Strong,1054,0,none,17:24:07,1897
29221,28959,29035,Solid-Strong,1054,0,none,17:24:00,1897
29219,29006,29035,Solid-Strong,1054,0,none,17:23:54,1897
29218,29004,29035,Solid-Strong,1054,0,none,17:23:46,1897
29217,28959,29035,Solid-Weak,1054,0,none,17:23:35,1897
29216,28963,29035,Solid-Weak,1054,0,none,17:23:33,1897
29215,29006,29035,Solid-Weak,1054,0,none,17:23:24,1897
29214,29004,29035,Solid-Weak,1054,0,none,17:23:19,1897
