id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
29063,28677,28872,Solid-Weak,1043,0,none,17:06:52,1885
29027,28842,28846,Dashed-Strong,1043,0,none,17:04:40,1885
29016,28677,28842,Solid-Weak,1043,0,none,17:03:31,1885
29015,28832,28874,Dashed-Strong,1043,0,none,17:03:25,1885
29012,28677,28832,Solid-Weak,1043,0,none,17:03:08,1885
29011,28820,28887,Solid-Weak,1043,0,none,17:02:59,1885
29008,28827,28877,Dashed,1043,0,none,17:02:49,1885
29006,28677,28827,Solid-Weak,1043,0,none,17:02:37,1885
29004,28677,28820,Solid-Weak,1043,0,none,17:02:30,1885
29003,28677,28883,Solid-Weak,1043,0,none,17:05:06,1885
28999,28677,28839,Solid-Weak,1043,0,none,17:02:10,1885
28997,28858,28870,Solid-Weak,1043,0,none,17:01:54,1885
28994,28677,28870,Dashed,1043,0,none,17:01:48,1885
28990,28843,28854,Solid-Weak,1043,0,none,17:08:16,1885
28983,28843,28846,Solid-Weak,1043,0,none,17:00:58,1885
28981,28677,28843,Dashed-Strong,1043,0,none,17:01:10,1885
28976,28677,28843,Dashed-Weak,1043,0,none,17:00:38,1885
