id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
5374,Statistics,578.0,283.0,160.0,120.0,positive strong,170,5.0,regularly updated accurate and scientific statistics for the coronavirus spread helps to keep people informed.,19:09:39,1,270
5366,Information overload,296.0,127.0,160.0,120.0,negative strong,170,4.0,"Conflicting media reports and political infighting feeds into anxiety, fear and frustration. ",19:15:22,1,270
5643,Unable to seeFamily and friends ,44.0,137.0,160.0,120.0,negative strong,170,14.0,,19:00:48,1,270
5627,Schools and businesses closed,330.0,500.0,160.0,120.0,negative strong,170,13.0,,,1,270
5484,Concern for elderly parent,449.0,20.0,160.0,120.0,negative strong,170,12.0,,18:53:50,1,270
5453,Healthier environment,35.0,481.0,160.0,120.0,positive strong,170,11.0,Less vehicles and people in the community leads to less pollution and a healthier environment,19:13:51,1,270
5445,Local health challenges,537.0,502.0,160.0,120.0,negative strong,170,10.0,,18:55:56,1,270
5421,Conflicting information,163.0,512.0,160.0,120.0,negative strong,170,9.0,"Conflicting media reports and political infighting feeds into anxiety, fear and frustration. ",19:24:56,1,270
5417,Self Isolation,498.0,185.0,160.0,120.0,negative strong,170,8.0,,18:54:46,1,270
5392,Loss of money,412.0,398.0,160.0,120.0,negative strong,170,7.0,,18:55:52,1,270
5381,Vacation plans cancelled,20.0,369.0,160.0,120.0,negative strong,170,6.0,,18:55:45,1,270
5337,Death,40.0,252.0,160.0,120.0,negative strong,170,3.0,,18:55:12,1,270
5333,outbreak,279.0,272.0,160.0,120.0,negative strong,170,2.0,,18:55:20,1,270
5302,Experience with Coronavirus Outbreak,156.0,24.0,160.0,120.0,neutral,170,1.0,,,1,270
