id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
12956,SAFE DISTANCE,497.0,544.0,160.0,120.0,ambivalent,289,13.0,,12:37:59,1,444
12909,FEVER,62.0,416.0,144.667,108.0,negative strong,289,12.0,,12:28:07,1,444
12901,ISOLATION,131.0,253.0,160.0,120.0,negative strong,289,11.0,,,1,444
12893,WORKING FROM HOME,321.0,416.0,160.0,120.0,ambivalent,289,10.0,,12:38:11,1,444
12887,QUARANTINE,137.0,79.0,160.0,120.0,negative strong,289,9.0,,,1,444
12756,WEARING MASK,710.0,213.0,160.0,120.0,neutral,289,8.0,,12:22:45,1,444
12752,WASHING OF HAND,172.0,535.0,160.0,120.0,positive strong,289,7.0,,12:24:17,1,444
12699,BETTER HYGIENE,711.0,458.0,160.0,120.0,positive strong,289,6.0,,12:21:43,1,444
12679,LOSS OF JOBS,632.0,352.0,160.0,120.0,negative strong,289,5.0,,12:25:20,1,444
12669,AFFECT HEALTH,525.0,236.0,160.0,120.0,negative strong,289,4.0,,12:22:58,1,444
12664,KILLING ,333.0,250.0,160.0,120.0,negative strong,289,3.0,,12:19:24,1,444
12642,AFFECTING THE WORLD,609.0,58.0,166.0,124.0,negative strong,289,2.0,,12:17:49,1,444
12617,CORONA VIRUS,357.0,29.0,191.333,143.0,negative strong,289,1.0,,12:18:35,1,444
