id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
6445,Wertschätzung unserer Wissenschaft,866.0,403.0,160.0,120.0,positive strong,219,13.0,,21:11:29,1,335
6444,Solidarität und Verantwortung,638.0,30.0,160.0,120.0,positive strong,219,12.0,,21:10:19,1,335
6443,Sorgen,20.0,456.0,160.0,120.0,negative strong,219,11.0,,21:08:47,1,335
6442,Berichterstattung und Nachrichten,485.0,416.0,160.0,120.0,ambivalent,219,10.0,,21:05:46,1,335
6434,Arbeit der Bundesregierung,793.0,224.0,160.0,120.0,neutral,219,9.0,,21:04:41,1,335
6433,Skeptiker/Verschwörungsideologen,494.0,27.0,160.0,120.0,negative strong,219,8.0,,21:00:31,1,335
6431,mangelnder gesellschaftlicher Zusammenhalt,200.0,41.0,160.0,120.0,negative strong,219,7.0,,21:00:07,1,335
6430,psychische Belastung,142.0,311.0,160.0,120.0,ambivalent,219,6.0,,21:01:33,1,335
6429,Einsamkeit,22.0,124.0,160.0,120.0,negative strong,219,5.0,,20:59:21,1,335
6428,Maskenpflicht,787.0,84.0,160.0,120.0,positive strong,219,4.0,,20:58:49,1,335
6424,Hygienevorschriften,634.0,380.0,160.0,120.0,positive strong,219,2.0,,20:57:55,1,335
6422,COVID-19,491.0,224.0,160.0,120.0,neutral,219,1.0,,,1,335
