id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
13012,"existenzielle Ängste: Geld, Karriere",959.0,310.0,160.0,120.0,neutral,300,17.0,,,1,456
12999,"Angst der Patienten vor ""Virenschleuder Zahnarzt""",758.0,498.0,160.0,120.0,negative weak,300,16.0,,,1,456
12973,Einschränkungen der Behandlungsröume wegen Corona Regelungen,386.0,542.0,160.0,120.0,ambivalent,300,15.0,,12:30:57,1,456
12962,Mangel an Zahnarzthelferinnen,535.0,395.0,160.0,120.0,negative weak,300,14.0,,,1,456
12946,eigener umgebauter Van zurückgelassen,149.0,166.0,160.0,120.0,negative strong,300,13.0,,,1,456
12929,keine Erreichbaren Lebensmittel für Ausländer außerhalb einer Stadt,1059.0,5.0,160.0,120.0,negative strong,300,12.0,,,1,456
12925,Einstellung des ofiziellen Flugverkehrs,1030.0,123.0,160.0,120.0,negative strong,300,11.0,,,1,456
12911,Rückholaktion aus Deutschland,285.0,29.0,160.0,120.0,positive strong,300,9.0,,,1,456
12902,polizeilich überwachter Lockdown in Argentinien,866.0,38.0,160.0,120.0,negative strong,300,8.0,,,1,456
12865,Rückholaktion nach Examen aus Südamerika,625.0,20.0,134.0,100.0,ambivalent,300,4.0,,12:24:28,1,456
12806,Umsatzeinbrüche der Zahnarztpraxen,340.0,369.0,160.0,120.0,negative strong,300,2.0,,12:21:20,1,456
12797,wärend Corona: Arbeitssuche als Assistenzzahnärztin,626.0,156.0,160.0,120.0,neutral,300,1.0,,12:31:17,1,456
