id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
12513,Corona-Demos / Corona-Leugner,54.0,474.0,160.0,120.0,negative strong,256,23.0,,11:58:19,1,408
12495,,1238.0,1176.0,160.0,120.0,neutral,256,22.0,,,1,408
12460,Merken was wichtig ist im Leben,1288.0,2.0,160.0,120.0,positive,256,21.0,,11:53:22,1,408
12324,Sicherheit des Arbeitsplatzes,278.0,722.0,160.0,120.0,positive strong,256,19.0,,11:55:30,1,408
12318,Arbeitssituation,836.0,772.0,160.0,120.0,ambivalent,256,17.0,,11:55:38,1,408
12300,Weniger soziale Kontakte,1024.0,18.0,160.0,120.0,negative,256,16.0,,11:52:51,1,408
12225,Weniger Geld ausgeben,633.646,605.646,177.979,132.979,positive weak,256,10.0,,11:54:29,1,408
12241,Sorgen vor gesundheitlichen Langzeitfolgen,122.646,138.313,160.0,120.0,negative weak,256,12.0,,11:52:42,1,408
12249,Sorgen vor persönlichen finanziellen Auswirkungen,377.667,456.667,171.313,128.0,negative strong,256,14.0,,11:57:40,1,408
12245,Sorgen vor gesamtwirtschaftlichen/gesellschaftlichen Auswirkungen,171.958,294.313,172.667,129.0,negative strong,256,13.0,,11:58:00,1,408
12231,Neue Routinen,1264.65,195.313,160.0,120.0,ambivalent,256,11.0,,11:51:51,1,408
12222,Sorgen über ältere Verwandte/Freunde,302.646,21.0,160.0,120.0,negative strong,256,9.0,,11:52:38,1,408
12215,Solidarität,846.313,157.646,160.0,120.0,positive weak,256,8.0,,11:53:01,1,408
12213,IT-Probleme,1336.0,750.396,160.0,120.0,negative,256,7.0,,11:55:43,1,408
12204,Mindfulness,1500.73,197.5,160.0,120.0,positive weak,256,6.0,,11:53:03,1,408
12200,Mehr Bewegung / Sport,1384.48,467.042,180.625,134.958,positive strong,256,5.0,,11:53:50,1,408
12198,Social Distancing,656.625,15.0,160.0,120.0,ambivalent,256,4.0,,11:52:47,1,408
12196,Homeoffice,1075.85,593.625,160.0,120.0,ambivalent,256,3.0,,11:54:53,1,408
12188,Ängste,554.625,187.833,139.292,103.958,negative strong,256,2.0,,,1,408
12175,Coronavirus-Krise,821.75,380.083,160.0,120.0,neutral,256,1.0,,,1,408
