id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
14965,16123,16134,Solid-Strong,360,0,none,15:43:06,593
14963,16115,16134,Solid-Strong,360,0,none,15:43:00,593
14962,16169,16192,Solid-Weak,360,0,none,15:42:50,593
14961,16146,16169,Solid-Weak,360,0,none,15:42:48,593
14959,16134,16146,Solid-Weak,360,0,none,15:42:47,593
14958,16145,16192,Solid-Weak,360,0,none,15:42:45,593
14957,16134,16145,Solid-Weak,360,0,none,15:42:44,593
14956,16119,16145,Solid-Weak,360,0,none,15:42:42,593
14955,16137,16200,Dashed-Weak,360,0,none,15:42:39,593
14953,16137,16219,Dashed-Weak,360,0,none,15:42:35,593
14952,16144,16219,Solid-Weak,360,0,none,15:42:30,593
14951,16139,16219,Solid-Weak,360,0,none,15:42:29,593
14950,16119,16139,Solid-Weak,360,0,none,15:42:27,593
14947,16122,16139,Dashed,360,0,none,15:42:24,593
14943,16115,16144,Dashed-Weak,360,0,none,15:42:14,593
14934,16123,16121,Solid-Strong,360,0,uni,15:41:51,593
14933,16123,16115,Solid-Strong,360,0,uni,15:42:01,593
14928,16121,16115,Solid-Strong,360,0,none,15:41:40,593
14925,16123,16115,Solid-Weak,360,0,none,15:41:25,593
14923,16123,16194,Solid-Weak,360,0,none,15:41:23,593
14922,16194,16200,Solid-Weak,360,0,none,15:41:21,593
14921,16195,16200,Solid-Weak,360,0,none,15:41:20,593
14919,16119,16195,Solid-Weak,360,0,none,15:41:19,593
14918,16195,16203,Solid-Weak,360,0,none,15:41:17,593
14916,16195,16202,Solid-Weak,360,0,none,15:41:16,593
14915,16202,16205,Solid-Weak,360,0,none,15:41:14,593
14912,16202,16203,Solid-Weak,360,0,none,15:41:12,593
14911,16195,16205,Solid-Weak,360,0,none,15:41:08,593
