id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
13497,Stress,1140.97,117.0,160.0,120.0,negative weak,330,6.0,,13:51:58,0,501
13490,Depressivität,176.979,523.969,160.0,120.0,neutral,330,9.0, ,,0,501
13491,soziale Isolierung,20.0,271.99,160.0,120.0,neutral,330,3.0, ,,0,501
13498,psychische Belastung,178.984,271.977,160.0,120.0,neutral,330,5.0, ,,0,501
13496,Einsamkeit,20.0,397.984,160.0,120.0,neutral,330,10.0, ,,0,501
13495,Angst,20.0,146.0,160.0,120.0,neutral,330,7.0, ,,0,501
13494,Corona-Pandemie,972.969,499.969,160.0,120.0,negative strong,330,1.0,,13:59:31,0,501
13493,Zusammenhalt,426.0,40.0,160.0,120.0,neutral,330,8.0, ,,0,501
13492,physische Isolierung,20.0,523.99,160.0,120.0,neutral,330,2.0, ,,0,501
13489,Befinden,177.984,144.987,160.0,120.0,neutral,330,4.0, ,,0,501
13488,wirtschaftliche Folgen,802.938,182.938,160.0,120.0,negative strong,330,11.0,,13:53:09,0,501
