id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
28544,28429,28435,Solid-Weak,1016,0,uni,16:30:57,1857
28536,28429,28435,Solid-Weak,1016,0,uni,16:30:32,1857
28529,28567,28471,Solid-Weak,1016,0,uni,16:30:13,1857
28523,28381,28567,Solid-Weak,1016,0,uni,16:29:40,1857
28502,28381,28567,Solid-Weak,1016,0,none,16:27:28,1857
28489,28322,28553,Solid-Weak,1016,0,none,16:26:45,1857
28474,28322,28544,Solid-Weak,1016,0,none,16:26:05,1857
28457,28407,28471,Solid-Weak,1016,0,none,16:25:16,1857
28449,28471,28508,Solid-Weak,1016,0,none,16:24:46,1857
28430,28381,28508,Solid-Weak,1016,0,uni,16:29:47,1857
28409,28486,28493,Solid-Weak,1016,0,none,16:21:46,1857
28404,28322,28486,Dashed,1016,0,none,16:21:22,1857
28390,28456,28471,Solid-Weak,1016,0,none,16:20:24,1857
28365,28322,28456,Dashed,1016,0,none,16:19:33,1857
28349,28429,28435,Solid,1016,0,none,16:18:38,1857
28333,28322,28429,Dashed-Strong,1016,0,none,16:17:53,1857
28313,28381,28420,Dashed-Strong,1016,0,none,16:17:17,1857
28300,28381,28407,Dashed,1016,0,none,16:16:28,1857
28281,28322,28381,Solid,1016,0,none,16:15:47,1857
28261,28338,28360,Solid-Strong,1016,0,none,16:14:50,1857
28243,28322,28338,Solid,1016,0,none,16:14:00,1857
