id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
28540,It could be used to help those with medical and sleep conditions,153.0,118.0,246.0,184.0,positive,1010,7.0,,,1,1851
28518,They could be hacked eg. by other governments,470.0,25.0,191.333,143.0,negative strong,1010,6.0,,,1,1851
28465,It goes against nature and normal human sleeping habits,144.0,410.0,324.667,243.0,negative,1010,5.0,,,1,1851
28428,People who don't enjoy life/depresses could use it to sleep constantly,635.0,409.0,256.667,192.0,negative,1010,4.0,,,1,1851
28369,It could be used to control people,663.0,20.0,312.667,234.0,negative strong,1010,3.0,Eg. By governments to control workers ,16:23:32,1,1851
28242,technological implant,451.0,303.0,160.0,120.0,neutral,1010,1.0, ,,1,1851
