id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
28902,28828,28889,Solid-Weak,1045,0,none,16:55:19,1888
28898,28743,28889,Solid-Weak,1045,0,none,16:55:12,1888
28897,28775,28889,Solid-Weak,1045,0,none,16:55:04,1888
28896,28878,28889,Solid-Weak,1045,0,none,16:54:58,1888
28895,28878,28882,Solid-Weak,1045,0,none,16:54:55,1888
28893,28707,28878,Solid-Weak,1045,0,none,16:54:50,1888
28860,28787,28844,Solid,1045,0,none,16:52:36,1888
28842,28743,28754,Solid-Strong,1045,0,uni,16:52:05,1888
28833,28754,28844,Solid-Strong,1045,0,none,16:50:38,1888
28814,28743,28775,Solid-Strong,1045,0,none,16:49:18,1888
28807,28775,28828,Solid-Weak,1045,0,none,16:49:05,1888
28806,28743,28828,Solid-Weak,1045,0,none,16:49:02,1888
28799,28707,28787,Solid-Weak,1045,0,none,16:48:14,1888
28798,28707,28754,Solid-Weak,1045,0,none,16:48:10,1888
28797,28720,28754,Solid-Weak,1045,0,none,16:48:07,1888
28796,28707,28720,Solid-Weak,1045,0,none,16:48:04,1888
28795,28707,28743,Solid-Weak,1045,0,none,16:48:01,1888
28793,28743,28775,Solid-Weak,1045,0,none,16:47:53,1888
28792,28768,28775,Solid-Weak,1045,0,none,16:47:50,1888
28791,28743,28768,Solid-Weak,1045,0,none,16:47:46,1888
