id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
29503,29239,29229,Dashed-Weak,1067,0,none,19:37:44,1912
29502,29240,29229,Solid-Weak,1067,0,none,19:37:32,1912
29499,29233,29228,Solid-Strong,1067,0,none,19:22:36,1912
29498,29240,29235,Solid-Strong,1067,0,none,19:23:21,1912
29497,29240,29237,Solid,1067,0,none,19:23:25,1912
29496,29240,29238,Solid,1067,0,none,19:23:30,1912
29495,29240,29233,Dashed-Weak,1067,0,none,19:23:07,1912
29494,29240,29236,Dashed-Weak,1067,0,none,19:23:09,1912
29493,29240,29239,Solid-Weak,1067,0,none,19:23:13,1912
29492,29235,29234,Solid-Strong,1067,0,none,19:24:50,1912
29491,29240,29234,Solid-Weak,1067,0,none,19:24:53,1912
29490,29232,29231,Solid-Strong,1067,0,none,19:29:16,1912
29489,29237,29232,Solid-Weak,1067,0,none,19:29:19,1912
29488,29240,29231,Dashed-Weak,1067,0,none,19:29:27,1912
29487,29240,29232,Dashed-Weak,1067,0,none,19:29:29,1912
29486,29240,29228,Dashed-Weak,1067,0,none,19:29:37,1912
29485,29235,29234,Solid-Weak,1067,0,none,19:30:32,1912
29484,29232,29230,Solid-Strong,1067,0,none,19:31:36,1912
29483,29240,29230,Dashed-Weak,1067,0,none,19:31:40,1912
