id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
28080,28038,28144,Solid,988,0,none,15:59:03,1826
28078,28144,28049,Solid,988,0,none,15:58:19,1826
28079,28044,28144,Solid-Weak,988,0,none,15:57:22,1826
28077,28042,28144,Solid-Weak,988,0,none,15:56:41,1826
28020,28053,28051,Solid-Weak,988,0,none,21:36:20,1826
28017,28051,28053,Solid-Weak,988,0,none,21:36:08,1826
28016,28051,28053,Solid-Weak,988,0,none,21:36:07,1826
28005,28061,28067,Solid,988,0,none,21:34:23,1826
28000,28053,28051,Dashed-Strong,988,0,none,21:33:42,1826
27998,28066,28067,Dashed,988,0,none,21:33:27,1826
27997,28038,28061,Dashed,988,0,none,21:36:43,1826
27994,28038,28067,Solid-Strong,988,0,none,21:33:16,1826
27991,28038,28066,Dashed,988,0,none,21:33:06,1826
27987,28052,28053,Solid,988,0,none,21:35:42,1826
27985,28042,28044,Solid,988,0,none,21:32:19,1826
27980,28049,28053,Solid,988,0,none,21:35:30,1826
27977,28049,28052,Solid-Strong,988,0,none,21:36:00,1826
27975,28043,28040,Solid-Strong,988,0,none,21:31:04,1826
27974,28040,28042,Solid-Strong,988,0,none,21:30:58,1826
27958,28042,28043,Solid-Strong,988,0,none,21:30:51,1826
27962,28040,28043,Solid-Weak,988,0,none,21:29:32,1826
27961,28040,28043,Solid-Weak,988,0,none,21:29:30,1826
27960,28040,28042,Solid-Strong,988,0,none,21:29:25,1826
27957,28040,28043,Solid-Weak,988,0,none,21:28:50,1826
