id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
29181,28805,28823,Solid-Strong,1039,0,none,17:14:42,1881
29174,28805,28831,Solid-Strong,1039,0,none,17:14:31,1881
29165,28991,29007,Solid-Strong,1039,0,none,17:13:42,1881
29157,28644,28758,Dashed-Weak,1039,0,none,17:13:27,1881
29149,28644,29007,Dashed-Weak,1039,0,none,17:13:22,1881
29130,28989,28991,Solid,1039,0,none,17:12:23,1881
29126,28646,28991,Dashed-Weak,1039,0,none,17:12:02,1881
29116,28989,28991,Solid-Weak,1039,0,none,17:11:58,1881
29110,28646,28989,Dashed-Weak,1039,0,none,17:11:39,1881
29109,28646,28991,Solid-Weak,1039,0,none,17:11:19,1881
29104,28802,28985,Solid-Weak,1039,0,none,17:10:21,1881
29102,28644,28985,Solid-Weak,1039,0,none,17:10:15,1881
29085,28816,28834,Dashed-Weak,1039,0,none,17:08:21,1881
29084,28816,28826,Dashed-Weak,1039,0,none,17:08:16,1881
29082,28816,28831,Dashed-Weak,1039,0,none,17:08:10,1881
29076,28816,28823,Dashed-Weak,1039,0,none,17:08:04,1881
29069,28823,28834,Solid-Weak,1039,0,none,17:07:46,1881
28886,28646,28802,Solid-Weak,1039,0,none,16:54:08,1881
28885,28644,28802,Solid-Weak,1039,0,none,16:54:06,1881
28884,28805,28816,Solid-Weak,1039,0,none,16:54:02,1881
28883,28823,28831,Solid-Weak,1039,0,none,16:54:00,1881
28882,28831,28834,Solid-Weak,1039,0,none,16:53:58,1881
28881,28826,28831,Solid-Weak,1039,0,none,16:53:55,1881
28879,28805,28831,Solid-Weak,1039,0,none,16:53:53,1881
28877,28640,28834,Solid-Weak,1039,0,none,16:53:50,1881
28876,28640,28826,Solid-Weak,1039,0,none,16:53:46,1881
28874,28805,28826,Solid-Weak,1039,0,none,16:53:43,1881
28873,28644,28805,Solid-Weak,1039,0,none,16:53:40,1881
28843,28644,28758,Solid-Weak,1039,0,none,16:51:11,1881
28650,28634,28640,Solid-Weak,1039,0,none,16:37:39,1881
28620,28634,28644,Solid-Weak,1039,0,none,16:34:51,1881
28619,28634,28646,Solid-Weak,1039,0,none,16:34:48,1881
28615,28634,28640,Solid-Weak,1039,0,none,16:34:41,1881
