id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
29425,29017,29176,Solid-Weak,1055,0,none,18:08:27,1898
29421,28975,29176,Dashed-Weak,1055,0,none,18:08:21,1898
29420,29172,29173,Solid-Weak,1055,0,none,18:06:20,1898
29418,29133,29173,Solid-Weak,1055,0,none,18:06:11,1898
29416,29171,29172,Dashed-Weak,1055,0,none,18:05:54,1898
29404,29165,29171,Solid-Strong,1055,0,none,18:04:47,1898
29398,29102,29170,Dashed-Weak,1055,0,none,18:02:41,1898
29396,29170,28975,Solid-Strong,1055,0,uni,18:02:25,1898
29395,29032,29170,Solid,1055,0,none,18:01:50,1898
29390,29166,29167,Solid-Weak,1055,0,none,17:58:51,1898
29389,29165,29166,Dashed-Weak,1055,0,none,17:58:23,1898
29388,28975,29165,Solid-Weak,1055,0,none,17:57:05,1898
29303,29049,28975,Dashed-Strong,1055,0,uni,17:55:56,1898
29360,29049,29133,Solid,1055,0,none,17:45:39,1898
29355,29017,29133,Solid-Weak,1055,0,none,17:44:48,1898
29296,29032,29102,Dashed-Weak,1055,0,none,17:37:24,1898
29241,28975,29032,Solid-Strong,1055,0,none,17:30:19,1898
