id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
6195,Entspannung,877.0,742.0,160.0,120.0,positive weak,202,18.0,,19:31:06,1,314
6186,Zeit für mich.,911.667,568.333,160.0,120.0,positive strong,202,17.0,,19:30:33,1,314
6177,Schutz,19.0,140.307,160.0,120.0,positive,202,16.0,,19:29:36,1,314
6176,Erholung,1073.31,691.667,160.0,120.0,positive weak,202,15.0,,19:31:07,1,314
6174,Unangenehm,22.9896,278.745,160.0,120.0,negative weak,202,14.0,,19:29:39,1,314
6099,Ruhe,1146.75,539.5,160.0,120.0,positive weak,202,13.0,,19:31:09,1,314
6067,Verhalten meiner Mitmenschen,885.746,70.4844,160.0,120.0,ambivalent,202,12.0,,19:22:38,1,314
6066,Verhalten der Regierung,478.734,257.727,160.0,120.0,ambivalent,202,11.0,,19:23:30,1,314
6059,Regelungen und Beschränkungen,324.473,14.4648,160.0,120.0,ambivalent,202,10.0,,19:24:26,1,314
6058,Einsamkeit,227.448,417.922,160.0,120.0,negative weak,202,9.0,,19:23:15,1,314
6045,Urlaubsausfall,588.938,635.932,160.0,120.0,negative weak,202,8.0,,19:32:41,1,314
6038,Wirtschaft,37.9688,20.0,160.0,120.0,neutral,202,7.0,,,1,314
6033,Gesundheit,1084.98,274.977,160.0,120.0,neutral,202,6.0,,,1,314
6031,Sorgen/Ängste,416.934,548.926,160.0,120.0,negative,202,5.0,,19:23:13,1,314
6018,Lockerungen,584.996,31.9844,160.0,120.0,ambivalent,202,4.0,,19:22:55,1,314
6017,Kontaktbeschränkung,51.9844,494.973,160.0,120.0,negative weak,202,3.0,,19:23:18,1,314
5992,Maskenpflicht,208.958,120.964,160.0,120.0,ambivalent,202,2.0,,19:19:22,1,314
5991,Coronavirus,685.961,295.988,160.0,120.0,negative strong,202,1.0,,19:21:13,1,314
