id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
5773,6136,6289,Solid-Strong,206,0,none,19:37:59,319
5750,6197,6279,Solid,206,0,none,19:36:52,319
5748,6243,6279,Solid,206,0,none,19:36:48,319
5732,6179,6271,Dashed,206,0,none,19:36:06,319
5729,6063,6271,Dashed-Strong,206,0,none,19:35:59,319
5720,6063,6262,Dashed,206,0,none,19:35:21,319
5717,6243,6262,Dashed,206,0,none,19:35:12,319
5705,6149,6243,Dashed,206,0,none,19:34:03,319
5703,6063,6243,Solid,206,0,none,19:33:57,319
5688,6210,6227,Solid,206,0,none,19:32:43,319
5686,6197,6227,Solid,206,0,none,19:32:39,319
5661,6197,6210,Solid-Strong,206,0,none,19:31:41,319
5648,6179,6197,Solid,206,0,none,19:31:10,319
5631,6179,6184,Dashed,206,0,none,19:30:20,319
5621,6165,6179,Solid,206,0,none,19:29:51,319
5619,6063,6179,Solid,206,0,none,19:29:44,319
5615,6165,6173,Solid,206,0,none,19:29:23,319
5602,6136,6165,Dashed,206,0,none,19:28:38,319
5584,6136,6149,Dashed,206,0,none,19:27:57,319
5555,6063,6136,Solid,206,0,none,19:26:55,319
5540,6098,6088,Solid,206,0,uni,19:26:26,319
5535,6073,6122,Dashed,206,0,none,19:26:06,319
5533,6080,6122,Solid,206,0,none,19:25:56,319
5511,6088,6106,Dashed-Strong,206,0,none,19:25:01,319
5499,6088,6098,Dashed-Strong,206,0,uni,19:24:27,319
5490,6080,6088,Dashed-Strong,206,0,none,19:23:58,319
5477,6073,6080,Solid-Strong,206,0,uni,19:23:19,319
5465,6063,6073,Dashed-Strong,206,0,none,19:22:51,319
