id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
6283,Stipendium für Chinesische Summerschool fällt weg,808.571,652.857,160.0,120.0,negative,201,18.0,,,1,313
6246,,288.571,771.429,160.0,120.0,neutral,201,17.0,,,1,313
6239,Trauer um Entwicklungen,417.25,628.0,160.0,120.0,negative strong,201,16.0,,19:36:02,1,313
6236,Sorge um andere Länder,-1.25,625.0,160.0,120.0,negative,201,15.0,,19:33:35,1,313
6130,insbesondere an der Uni,130.0,434.0,160.0,120.0,negative strong,201,14.0,,,1,313
6123,Frust über schlechte Informationslage,358.0,401.0,160.0,120.0,negative strong,201,13.0,,19:26:09,1,313
6114,Frustration über Fanatiker,20.0,293.0,160.0,120.0,negative,201,12.0,,19:25:50,1,313
6107,keine Angst um mich selbst,22.0,20.0,160.0,120.0,neutral,201,11.0,,19:25:13,1,313
6097,Allgemeines Befinden,171.0,135.0,160.0,120.0,ambivalent,201,10.0,,19:24:42,1,313
6095,Unternehmungen,559.0,360.0,160.0,120.0,positive weak,201,9.0,,,1,313
6085,Urlaub,703.0,459.0,160.0,120.0,positive weak,201,8.0,,,1,313
6081,Angst um Verwandte,482.0,20.0,160.0,120.0,negative,201,7.0,,19:25:53,1,313
6078,Freunde treffen,873.0,20.0,160.0,120.0,positive strong,201,6.0,,,1,313
6076,Bessere Konzentration vor Ort,1064.0,80.0,160.0,120.0,positive weak,201,5.0,,,1,313
6071,unter Coronaregeln,1028.0,457.0,160.0,120.0,negative weak,201,4.0,Ich wohne/studiere an einem Internat und müsste z.B. sehr viel alleine auf meinem Zimmer sein,19:22:33,1,313
6034,Zurück zu Uni,830.0,239.0,160.0,120.0,positive strong,201,3.0,,19:20:56,1,313
6007,Wiedereröffnung,640.0,162.988,160.0,120.0,ambivalent,201,2.0,,19:19:45,1,313
5997,Corona,401.0,207.0,160.0,120.0,neutral,201,1.0,,,1,313
