id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
11711,12140,12144,Dashed-Weak,246,0,uni,11:38:36,398
11733,12125,12144,Solid-Weak,246,0,none,11:38:10,398
11730,12125,12140,Solid-Weak,246,0,none,11:38:01,398
11726,12131,12125,Solid,246,0,uni,11:37:53,398
11720,12135,12140,Dashed,246,0,uni,11:37:35,398
11708,12163,12144,Solid-Weak,246,0,uni,11:36:36,398
11705,12163,12140,Solid-Weak,246,0,uni,11:36:19,398
11695,12129,12131,Solid,246,0,uni,11:35:32,398
11692,12125,12129,Solid-Strong,246,0,none,11:35:13,398
11689,12125,12152,Solid-Weak,246,0,none,11:36:02,398
11682,12125,12135,Dashed-Weak,246,0,none,11:34:04,398
