id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
6053,,1884.0,1382.0,160.0,120.0,neutral,191,25.0,,,1,299
6050,SARS-CoV-2,848.0,600.0,160.0,120.0,negative strong,191,24.0,,19:22:02,1,299
6010,persönliche Schutzmaßnahmen,634.0,474.0,160.0,120.0,positive,191,23.0,,19:20:41,1,299
5946,Social Distancing,1082.0,354.0,160.0,120.0,positive,191,17.0,,19:19:26,1,299
5944,Lockdown,590.0,650.0,160.0,120.0,ambivalent,191,15.0,,19:19:22,1,299
5886,Verschwörungseorien,849.0,279.0,160.0,120.0,negative strong,191,12.0,,19:12:56,1,299
5883,Journalismus,659.0,364.0,160.0,120.0,ambivalent,191,11.0,,19:13:08,1,299
5880,Internationale Diplomatie,180.0,143.0,160.0,120.0,positive weak,191,10.0,,19:13:19,1,299
5834,Wissenschaftliche Modellierung,297.0,371.0,160.0,120.0,neutral,191,9.0,,19:07:52,1,299
5832,Epidemiologie,448.0,207.0,160.0,120.0,positive strong,191,8.0,,19:13:03,1,299
5828,Informationsfluss,502.0,52.0,160.0,120.0,ambivalent,191,7.0,,19:13:15,1,299
5827,Wuhan,163.0,-1.0,160.0,120.0,neutral,191,6.0,,19:13:23,1,299
5825,Exponentielles Wachstum,-35.0,497.0,160.0,120.0,neutral,191,5.0,,,1,299
5822,Partial Differential Equations,307.0,692.0,160.0,120.0,neutral,191,4.0,,,1,299
5820,"SECIR, SIR",164.0,513.0,160.0,120.0,neutral,191,3.0,,,1,299
5783,COVID-19,1098.0,697.0,160.0,120.0,negative strong,191,2.0,,19:13:32,1,299
