id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
12210,12465,12666,Solid,283,0,none,12:10:46,437
12174,12510,12640,Dashed,283,0,none,12:08:50,437
12140,12465,12614,Solid-Weak,283,0,none,12:07:18,437
12135,12504,12614,Dashed-Weak,283,0,none,12:07:13,437
12118,12589,12599,Solid,283,0,uni,12:06:12,437
12108,12465,12589,Solid-Weak,283,0,none,12:05:25,437
12102,12465,12540,Solid-Weak,283,0,none,12:04:41,437
12095,12510,12573,Solid-Weak,283,0,none,12:03:29,437
12091,12465,12510,Solid-Weak,283,0,none,12:02:44,437
12089,12504,12519,Solid-Weak,283,0,none,12:02:34,437
12086,12529,12533,Solid,283,0,uni,12:02:21,437
12079,12465,12529,Solid-Strong,283,0,none,12:02:11,437
12077,12465,12504,Solid,283,0,none,12:01:58,437
12020,12465,12480,Solid-Weak,283,0,none,11:55:30,437
