id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
12411,,1847.15,711.433,160.0,120.0,neutral,244,30.0,,,1,396
12373,,1840.0,627.15,160.0,120.0,neutral,244,29.0,,,1,396
12358,"Verlangen hilfen, die den Klimawandel vorantreiben",77.5,9.0,160.0,120.0,negative strong,244,28.0,,11:47:32,1,396
12356,Bürger,35.0,301.5,160.0,120.0,negative strong,244,27.0,,11:47:26,1,396
12348,Wirtschaft,366.75,51.0,160.0,120.0,negative strong,244,26.0,,11:47:20,1,396
12343,Politik,180.0,160.5,160.0,120.0,negative strong,244,25.0,,11:47:23,1,396
12303,Klimawandel,268.75,326.25,160.0,120.0,neutral,244,23.0,,,1,396
12294,"""Us Vs Them"" Mentalität",762.75,616.75,160.0,120.0,negative strong,244,22.0,,11:42:55,1,396
12293,Rassismus,843.75,766.25,160.0,120.0,negative strong,244,21.0,,11:43:12,1,396
12286,Intoleranz,981.25,686.5,160.0,120.0,negative strong,244,20.0,,,1,396
12252,Uni Organisation,977.0,490.0,160.0,120.0,negative strong,244,18.0,,,1,396
12240,,1831.43,972.85,160.0,120.0,neutral,244,16.0,,,1,396
12227,Covid19 Pandemie,543.717,325.567,160.0,120.0,neutral,244,11.0,,,1,396
12224,Gesellschaft,552.15,565.433,160.0,120.0,neutral,244,10.0,,,1,396
12203,Nebenjob,1157.0,138.85,160.0,120.0,negative strong,244,9.0,,11:37:09,1,396
12138,Regelstudienzeit,791.0,315.0,160.0,120.0,ambivalent,244,4.0,,11:32:40,1,396
12137,Studienverlaufsplan,788.0,179.0,158.0,118.0,ambivalent,244,3.0,,11:32:34,1,396
12133,Universität,587.0,20.0,160.0,120.0,neutral,244,1.0,,,1,396
12134,Bafög,917.0,106.0,160.0,120.0,ambivalent,244,2.0,,11:32:48,1,396
12139,Förderung unsicher,1033.0,240.0,176.667,132.0,negative strong,244,5.0,,11:31:41,1,396
