id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
12423,fragwürdige Lockerungen,105.714,231.857,160.0,120.0,negative strong,266,16.0,,,1,418
12410,gemeinsames Singen aus den Fenstern in der Straße,507.0,522.857,160.0,120.0,positive strong,266,15.0,,,1,418
12407,hilfsbereite Menschen,740.0,695.987,160.0,120.0,positive strong,266,14.0,,11:49:24,1,418
12405,unvernünftige Menschen,1112.86,605.714,160.0,120.0,negative,266,13.0,,,1,418
12395,Feiertage ohne Eltern,20.0,590.545,160.0,120.0,negative,266,12.0,,,1,418
12378,voreilige Lockerungen,1324.49,66.9821,160.0,120.0,negative strong,266,11.0,,,1,418
12364,immer wieder neue Informationen zu Corona,1149.5,315.5,160.0,120.0,neutral,266,10.0,,,1,418
12361,innere Unruhe,942.5,302.75,160.0,120.0,negative,266,9.0,,,1,418
12328,Wut,806.458,0.0,160.0,120.0,negative strong,266,8.0,,,1,418
12323,Ärger,1094.0,124.75,160.0,120.0,negative,266,7.0,,,1,418
12306,Menschen halten sich nicht an die Maßnahmen,462.984,25.0,156.641,116.992,negative strong,266,6.0,,11:43:40,1,418
12267,Corona,522.0,308.0,160.0,120.0,neutral,266,1.0,,,1,418
12279,Erfahrungen,803.996,517.996,160.0,120.0,neutral,266,5.0,,,1,418
12275,Ereignisse,208.996,483.978,160.0,120.0,neutral,266,4.0,,,1,418
12270,Gefühle,801.992,146.969,160.0,120.0,neutral,266,3.0,,,1,418
12269,Gedanken,196.987,91.9911,160.0,120.0,neutral,266,2.0,,,1,418
