id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
12578,Veranstaltungen,521.111,641.0,160.0,120.0,negative strong,288,16.0,,12:05:03,1,443
12575,Ich,934.108,673.663,160.0,120.0,positive strong,288,15.0,,12:05:00,1,443
12570,Demos,624.434,508.997,160.0,120.0,negative strong,288,14.0,,12:05:14,1,443
12569,Wirtschaft,220.316,610.639,160.0,120.0,negative strong,288,13.0,Die geht vor die Hunde,12:16:48,1,443
12567,Internet,1174.44,597.778,160.0,120.0,negative strong,288,12.0,,12:04:57,1,443
12560,Begegnungen,1108.0,468.0,160.0,120.0,positive weak,288,11.0,"Da bin ich positiv überrascht, dass die meisten Menschens ich an die Regeln halten",12:15:57,1,443
12557,Verdienst,197.997,240.986,160.0,120.0,negative weak,288,10.0,leider den vierten Monat in Folge  deutlich unterm Schnitt,12:17:11,1,443
12554,Corona-Studien,397.986,21.0,160.0,120.0,positive strong,288,9.0,Die Einkünfte daraus retten mir aktuell die sonst schwindenden Umsätze,12:16:37,1,443
12553,Aufträge,173.99,52.0,160.0,120.0,negative weak,288,8.0,,12:06:39,1,443
12547,Angehörige,1075.0,198.993,160.0,120.0,negative weak,288,7.0,,12:04:37,1,443
12546,eigene Erkrankung,1060.0,19.9896,160.0,120.0,neutral,288,6.0,da mahc ich mir nicht wirklich einen Kopf,12:16:09,1,443
12544,Menschen,931.0,494.0,160.0,120.0,negative,288,5.0,,12:04:42,1,443
12541,Gesellschaft,423.979,463.99,160.0,120.0,negative weak,288,4.0,,12:05:07,1,443
12539,Arbeit,416.986,223.993,160.0,120.0,negative weak,288,3.0,,12:05:20,1,443
12534,Krankheit,890.99,175.986,160.0,120.0,negative weak,288,2.0,,12:04:26,1,443
12531,Covid 19,691.979,281.99,160.0,120.0,negative strong,288,1.0,,12:04:20,1,443
