id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
30792,30921,30933,Dashed-Weak,1180,0,none,18:03:45,2139
30787,30909,30915,Dashed-Weak,1180,0,none,18:03:34,2139
30779,30898,30915,Dashed-Weak,1180,0,none,18:03:16,2139
30774,30909,30926,Solid-Strong,1180,0,none,18:03:05,2139
30765,30906,30908,Solid-Weak,1180,0,none,18:02:44,2139
30753,30898,30873,Solid-Weak,1180,0,uni,18:02:23,2139
30747,30908,30873,Solid-Weak,1180,0,uni,18:02:10,2139
30744,30933,30873,Solid-Weak,1180,0,uni,18:01:59,2139
30739,30909,30873,Solid-Weak,1180,0,uni,18:01:46,2139
30733,30935,30873,Solid,1180,0,uni,18:01:38,2139
30721,30915,30873,Solid,1180,0,uni,18:01:15,2139
30713,30921,30873,Solid-Weak,1180,0,uni,18:00:53,2139
30711,30915,30873,Solid-Weak,1180,0,uni,18:00:32,2139
30708,30915,30973,Solid-Weak,1180,0,uni,18:00:21,2139
