id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
31191,31297,31295,Dashed,1194,0,none,18:40:41,2153
31190,31281,31290,Dashed,1194,0,none,18:40:21,2153
31188,31245,31263,Solid,1194,0,none,18:39:47,2153
31185,31311,31306,Solid,1194,0,none,18:38:50,2153
31178,31158,31282,Solid-Weak,1194,0,none,18:38:07,2153
31177,31158,31263,Solid-Weak,1194,0,none,18:38:04,2153
31175,31158,31288,Solid-Weak,1194,0,none,18:38:00,2153
31174,31158,31306,Solid-Weak,1194,0,none,18:37:56,2153
31161,31289,31295,Dashed,1194,0,none,18:37:01,2153
31155,31243,31279,Solid,1194,0,none,18:36:33,2153
31147,31282,31290,Dashed-Strong,1194,0,none,18:36:14,2153
31143,31288,31297,Solid-Weak,1194,0,none,18:36:01,2153
31140,31288,31295,Solid-Weak,1194,0,none,18:35:54,2153
31138,31288,31289,Solid-Weak,1194,0,none,18:35:51,2153
31136,31288,31290,Solid-Weak,1194,0,none,18:35:49,2153
31135,31288,31292,Solid-Weak,1194,0,none,18:35:46,2153
31133,31292,31297,Dashed-Strong,1194,0,none,18:35:39,2153
31128,31281,31282,Solid-Weak,1194,0,none,18:33:20,2153
31126,31279,31282,Solid-Weak,1194,0,none,18:33:15,2153
31124,31243,31282,Solid-Weak,1194,0,none,18:32:18,2153
31116,31245,31263,Solid-Weak,1194,0,none,18:29:28,2153
31114,31244,31263,Solid-Weak,1194,0,none,18:29:24,2153
31113,31247,31263,Solid-Strong,1194,0,none,18:39:32,2153
31112,31244,31245,Solid-Strong,1194,0,none,18:39:51,2153
31111,31244,31270,Solid-Weak,1194,0,none,18:29:09,2153
31110,31263,31270,Solid-Weak,1194,0,none,18:29:08,2153
