id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
31382,31429,31506,Dashed,1205,0,none,19:49:01,2164
31367,31388,31487,Dashed,1205,0,none,19:47:15,2164
31363,31368,31470,Solid-Strong,1205,0,uni,19:45:03,2164
31362,31470,31473,Solid-Strong,1205,0,none,19:44:44,2164
31339,31425,31429,Dashed,1205,0,none,19:38:31,2164
31337,31425,31429,Solid-Weak,1205,0,none,19:36:17,2164
31333,31368,31425,Dashed-Weak,1205,0,none,19:35:55,2164
31329,31368,31413,Dashed-Weak,1205,0,none,19:35:20,2164
31317,31401,31406,Dashed-Strong,1205,0,none,19:32:20,2164
31316,31388,31406,Dashed-Strong,1205,0,none,19:32:05,2164
31314,31388,31401,Solid-Weak,1205,0,none,19:31:31,2164
31313,31368,31397,Dashed-Weak,1205,0,none,19:30:39,2164
31310,31381,31392,Solid-Weak,1205,0,none,19:29:12,2164
31309,31375,31392,Solid-Weak,1205,0,none,19:29:10,2164
31302,31368,31388,Dashed-Strong,1205,0,none,19:26:57,2164
31301,31379,31368,Solid-Weak,1205,0,uni,19:25:11,2164
31300,31368,31379,Solid-Weak,1205,0,none,19:24:55,2164
31299,31376,31383,Solid-Weak,1205,0,none,19:24:37,2164
31298,31381,31383,Solid-Weak,1205,0,none,19:24:35,2164
31292,31381,31368,Solid-Weak,1205,0,uni,19:22:13,2164
31290,31375,31381,Solid-Weak,1205,0,none,19:21:39,2164
31289,31376,31381,Solid-Weak,1205,0,none,19:21:37,2164
31284,31368,31379,Solid-Weak,1205,0,none,19:20:09,2164
31283,31376,31379,Solid-Weak,1205,0,none,19:20:01,2164
31269,31375,31376,Solid-Strong,1205,0,none,19:18:16,2164
