id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
30844,30891,30943,Dashed-Strong,1181,0,none,18:06:09,2140
30840,30891,31075,Dashed,1181,0,none,18:05:59,2140
30835,31051,31062,Solid,1181,0,none,18:05:45,2140
30833,31035,31062,Solid,1181,0,none,18:05:41,2140
30828,30891,31062,Solid-Strong,1181,0,none,18:05:35,2140
30710,30912,30917,Solid-Weak,1181,0,none,18:00:16,2140
30707,30917,30931,Solid-Strong,1181,0,none,18:00:07,2140
30705,30917,30936,Solid-Strong,1181,0,none,18:00:02,2140
30697,30891,30912,Solid-Weak,1181,0,none,17:59:34,2140
30696,30891,30943,Solid-Weak,1181,0,none,17:59:31,2140
30686,30943,30957,Solid-Strong,1181,0,none,17:58:58,2140
30679,30943,30972,Solid,1181,0,none,17:58:42,2140
30675,30943,30957,Solid-Weak,1181,0,none,17:58:26,2140
30674,30943,30949,Solid-Weak,1181,0,none,17:58:24,2140
30671,30943,30946,Solid-Weak,1181,0,none,17:58:21,2140
