id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
11875,12193,12350,Solid-Strong,253,0,none,11:45:55,405
11865,12193,12319,Solid-Weak,253,0,none,11:44:55,405
11861,12158,12230,Solid-Weak,253,0,none,11:44:39,405
11860,12230,12319,Solid-Weak,253,0,none,11:44:36,405
11858,12164,12319,Solid-Weak,253,0,none,11:44:33,405
11857,12156,12319,Solid-Weak,253,0,none,11:44:31,405
11856,12156,12169,Solid-Weak,253,0,none,11:44:27,405
11853,12156,12164,Solid-Weak,253,0,none,11:44:21,405
11834,12299,12174,Solid-Strong,253,0,uni,11:43:36,405
11822,12174,12299,Solid-Weak,253,0,none,11:43:03,405
11806,12167,12158,Solid-Strong,253,0,uni,11:42:29,405
11803,12156,12158,Solid-Weak,253,0,none,11:42:09,405
11798,12156,12193,Solid-Strong,253,0,none,11:41:53,405
11795,12156,12209,Solid-Weak,253,0,none,11:41:42,405
11770,12156,12209,Solid,253,0,none,11:40:59,405
11755,12174,12156,Solid-Strong,253,0,uni,11:40:11,405
