id,title,x_pos,y_pos,width,height,shape,creator,num,comment,timestamp,modifiable,CAM
13210,Happy,1044.29,481.429,160.0,120.0,positive,313,16.0,,13:16:19,1,470
13207,Lockdown lifted,826.835,664.143,207.321,155.0,positive,313,14.0,,13:15:15,1,470
13205,Shops and offices closed.,521.429,535.714,199.308,148.996,negative weak,313,13.0,,,1,470
13144,Scared for my baby,750.978,454.982,160.0,120.0,neutral,313,4.0,,,1,470
13183,Decline in death.,967.75,230.75,160.0,120.0,positive strong,313,10.0,,13:08:52,1,470
13182,She recovered.,106.0,592.32,160.0,120.0,positive strong,313,9.0,,,1,470
13180,A close friend contacted corona virus.,71.0,353.0,184.641,138.0,negative strong,313,7.0,,,1,470
13124,Fear,689.996,87.9911,129.978,96.9643,negative weak,313,3.0,,,1,470
13120,Panic shopping,165.991,101.991,149.978,111.964,negative weak,313,2.0,,12:47:39,1,470
13115,Coronavirus outbreak,427.987,231.996,191.317,142.991,negative strong,313,1.0,,,1,470
