id,starting_block,ending_block,line_style,creator,num,arrow_type,timestamp,CAM
30898,31026,31042,Solid-Weak,1188,0,none,18:10:08,2147
30893,31076,31098,Dashed-Weak,1188,0,none,18:09:32,2147
30890,31071,31098,Dashed-Weak,1188,0,none,18:09:35,2147
30884,31082,30990,Solid-Weak,1188,0,uni,18:09:08,2147
30883,31082,31083,Solid-Weak,1188,0,none,18:09:04,2147
30881,31082,31087,Solid-Weak,1188,0,none,18:09:01,2147
30879,31098,30990,Solid-Weak,1188,0,uni,18:08:59,2147
30878,31091,31098,Solid-Weak,1188,0,none,18:08:50,2147
30877,31095,31098,Solid-Weak,1188,0,none,18:08:49,2147
30876,30990,31076,Solid-Weak,1188,0,none,18:08:47,2147
30875,30990,31071,Solid-Weak,1188,0,none,18:08:45,2147
30871,31045,30990,Solid-Weak,1188,0,uni,18:08:23,2147
30870,31045,31057,Solid-Weak,1188,0,none,18:08:16,2147
30867,31045,31054,Dashed-Weak,1188,0,none,18:08:12,2147
30864,31042,30990,Dashed-Weak,1188,0,uni,18:08:01,2147
30862,31042,31065,Solid-Weak,1188,0,none,18:07:44,2147
30861,31022,31065,Solid-Weak,1188,0,none,18:07:41,2147
30860,31033,31042,Solid-Weak,1188,0,none,18:07:37,2147
30859,31022,31033,Solid-Weak,1188,0,none,18:07:33,2147
30858,31022,31026,Solid-Weak,1188,0,none,18:07:29,2147
